PassengerId,HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Transported,Deck,Cabin_num,Side
7180_01,0,0,2,38.0,0,0.0,0.0,0.0,0.0,0.0,Tany Cardners,False,4,478,1
7181_01,2,1,2,28.0,0,0.0,0.0,0.0,0.0,0.0,Unchal Date,True,5,1488,0
7182_01,0,0,2,46.0,0,438.0,438.0,438.0,438.0,438.0,Jacki Ricews,False,8,30.549435004179188,2
7184_01,0,0,2,18.0,0,3.0,3.0,3.0,3.0,3.0,Eriana Barnoldeney,True,6,1170,1
7186_01,1,1,2,14.0,0,0.0,0.0,0.0,0.0,0.0,Aske Pretive,True,4,461,0
7186_02,1,2,2,32.0,0,0.0,0.0,0.0,0.0,0.0,Alpha Mosteraked,False,4,461,0
7186_03,1,0,2,44.0,0,0.0,0.0,0.0,0.0,0.0,Weias Mosteraked,False,4,461,0
7187_01,0,1,1,28.0,0,0.0,0.0,0.0,0.0,0.0,Agnesa Olshaffey,True,6,1158,0
7188_01,1,0,2,2.0,0,0.0,0.0,0.0,0.0,0.0,Muonus Imingle,True,2,233,0
7188_02,1,0,2,28.0,0,0.0,0.0,0.0,0.0,0.0,Taura Imingle,False,2,233,0
7188_03,1,1,2,27.0,1,0.0,0.0,0.0,0.0,0.0,Halsham Imingle,True,2,233,0
7189_01,1,1,2,29.0,0,0.0,0.0,0.0,0.0,0.0,Auvara Cowtale,True,2,234,0
7190_01,0,1,0,14.0,0,0.0,0.0,0.0,0.0,0.0,Lilace Rutler,True,6,1171,1
7191_01,0,0,2,14.0,0,0.0,0.0,0.0,0.0,0.0,Wenny Bushafford,False,5,1490,0
7192_01,0,1,2,17.0,0,0.0,0.0,0.0,0.0,0.0,Geney Hayertez,True,6,1172,1
7193_01,0,0,2,35.0,0,150.0,150.0,150.0,150.0,150.0,Vanez Whitersone,True,5,1381,1
7194_01,0,0,3,36.0,0,0.0,0.0,0.0,0.0,0.0,Raque Waterson,False,5,1382,1
7197_01,2,0,2,51.0,0,106.0,106.0,106.0,106.0,106.0,Grake Chica,False,5,1383,1
7199_01,0,0,2,54.0,0,1.0,1.0,1.0,1.0,1.0,Lewise Bardinard,False,6,1174,1
7200_01,1,0,2,37.0,0,300.0,300.0,300.0,300.0,300.0,Aldah Coustive,True,2,264,1
7202_01,0,0,2,37.0,0,541.0,541.0,541.0,541.0,541.0,Idave Burksson,False,4,462,0
7203_01,0,0,2,24.0,0,1.0,1.0,1.0,1.0,1.0,Jorgie Reenon,True,4,463,0
7205_01,2,0,2,27.0,0,1030.0,1030.0,1030.0,1030.0,1030.0,Chees Flake,False,5,1386,1
7206_01,0,0,2,38.0,0,622.0,622.0,622.0,622.0,622.0,Dell Daughessey,False,5,1387,1
7207_01,0,1,2,28.0,0,0.0,0.0,0.0,0.0,0.0,Lynney Burksson,True,6,1160,0
7208_01,0,0,2,0.0,0,0.0,0.0,0.0,0.0,0.0,Nelle Gibbsonton,True,6,1161,0
7208_02,0,0,2,16.0,0,23.0,23.0,23.0,23.0,23.0,Alene Gibbsonton,False,5,1492,0
7210_01,0,0,2,25.0,0,0.0,0.0,0.0,0.0,0.0,Jonard Puckenton,False,5,1493,0
7214_01,0,2,0,22.0,0,30.0,30.0,30.0,30.0,30.0,Sethew Garzaley,True,5,1389,1
7215_01,2,1,2,24.0,0,0.0,0.0,0.0,0.0,0.0,Sceros Erte,True,5,1494,0
7216_01,0,0,1,37.0,0,501.0,501.0,501.0,501.0,501.0,Gerte Owery,True,4,464,0
7217_01,2,0,2,21.0,0,21.0,21.0,21.0,21.0,21.0,Bleda Pead,True,5,1495,0
7218_01,1,0,3,53.0,0,0.0,0.0,0.0,0.0,0.0,Bosoneb Urablele,True,1,271,1
7219_01,1,0,2,0.0,0,0.0,0.0,0.0,0.0,0.0,Taraid Arible,True,2,235,0
7219_02,1,1,2,2.0,0,0.0,0.0,0.0,0.0,0.0,Pheino Arible,False,2,235,0
7219_03,1,1,2,64.0,0,0.0,0.0,0.0,0.0,0.0,Dirk Arible,True,2,235,0
7219_04,1,0,2,24.0,0,0.0,0.0,0.0,0.0,0.0,Atinon Arible,False,8,30.549435004179188,2
7219_05,1,1,2,40.0,0,0.0,0.0,0.0,0.0,0.0,Anchab Arible,True,2,235,0
7219_06,1,0,2,32.0,0,0.0,0.0,0.0,0.0,0.0,Isoton Arible,False,2,235,0
7221_01,1,0,0,54.0,1,0.0,0.0,0.0,0.0,0.0,Sulatik Sonofmory,False,1,239,0
7224_01,0,1,2,30.0,2,0.0,0.0,0.0,0.0,0.0,Everly Carvis,True,6,1175,1
7225_01,1,0,0,37.0,0,0.0,0.0,0.0,0.0,0.0,Hasim Fawnsive,False,0,77,0
7226_01,2,0,2,20.0,0,3191.0,3191.0,3191.0,3191.0,3191.0,Naffsh Reke,False,4,481,1
7227_01,2,0,2,22.0,0,741.0,741.0,741.0,741.0,741.0,Widin Vlake,False,5,1497,0
7229_01,0,0,1,57.0,0,0.0,0.0,0.0,0.0,0.0,Gaylah Leonadorsen,False,5,1391,1
7230_01,0,1,2,34.0,0,0.0,0.0,0.0,0.0,0.0,Trice Blancoy,True,6,1177,1
7232_01,1,0,2,51.0,0,0.0,0.0,0.0,0.0,0.0,Auvair Seatearing,False,1,240,0
7233_01,2,1,2,47.0,0,0.0,0.0,0.0,0.0,0.0,Cles Wala,False,4,465,0
7234_01,0,0,2,22.0,0,593.0,593.0,593.0,593.0,593.0,Annard Merce,False,6,1163,0
7235_01,1,0,3,36.0,0,0.0,0.0,0.0,0.0,0.0,Cherkab Bruthydre,False,1,241,0
7236_01,0,1,2,16.0,0,0.0,0.0,0.0,0.0,0.0,Adammy Whitakers,True,8,30.549435004179188,2
7238_01,2,0,3,60.0,0,180.0,180.0,180.0,180.0,180.0,Totax Tirt,False,5,1499,0
7240_01,2,0,2,39.0,0,197.0,197.0,197.0,197.0,197.0,Oaters Kad,True,5,1392,1
7240_02,2,0,2,18.0,0,49.0,49.0,49.0,49.0,49.0,Sunk Kad,True,5,1392,1
7242_01,1,1,0,30.0,0,0.0,0.0,0.0,0.0,0.0,Errak Reeddommy,True,1,273,1
7246_01,2,0,2,45.0,0,1781.0,1781.0,1781.0,1781.0,1781.0,Pefox Khaf,False,5,1395,1
7247_01,0,0,2,30.0,0,0.0,0.0,0.0,0.0,0.0,Chrisa Hurchanney,False,5,1396,1
7249_01,3,0,2,21.0,0,1046.0,1046.0,1046.0,1046.0,1046.0,Poloos Burle,False,4,482,1
7249_02,2,0,2,0.0,0,0.0,0.0,0.0,0.0,0.0,Jetax Burle,True,5,1397,1
7250_01,2,0,0,51.0,0,40.0,40.0,40.0,40.0,40.0,Pold Chmad,True,5,1501,0
7252_01,2,0,2,22.0,0,100.0,100.0,100.0,100.0,100.0,Diedow Sacy,False,4,466,0
7253_01,1,0,2,26.0,0,0.0,0.0,0.0,0.0,0.0,Alaron Obedaming,True,3,225,0
7255_01,0,0,2,10.0,0,0.0,0.0,0.0,0.0,0.0,Verney Paynard,False,6,1166,0
7256_01,0,0,2,21.0,0,42.0,42.0,42.0,42.0,42.0,Lynnie Scottney,False,4,484,1
7257_01,0,1,0,14.0,0,0.0,0.0,0.0,0.0,0.0,Rica Gardsondez,True,6,1167,0
7257_02,0,0,2,27.0,0,0.0,0.0,0.0,0.0,0.0,Gretty Gardsondez,False,4,467,0
7258_01,0,0,2,43.0,0,473.0,473.0,473.0,473.0,473.0,,True,5,1502,0
7259_01,0,0,1,22.0,0,28.0,28.0,28.0,28.0,28.0,Sterry Meadoney,True,5,1503,0
7260_01,0,0,2,22.0,0,401.0,401.0,401.0,401.0,401.0,Sony Woodwardy,False,5,1398,1
7261_01,0,1,1,23.0,0,0.0,0.0,0.0,0.0,0.0,Rician Mondsey,True,6,1168,0
7267_01,1,1,2,25.0,0,0.0,0.0,0.0,0.0,0.0,Tark String,True,2,265,1
7267_02,1,0,2,35.0,0,0.0,0.0,0.0,0.0,0.0,Chelik String,True,2,265,1
7268_01,0,0,2,30.0,0,0.0,0.0,0.0,0.0,0.0,Karene Hayerson,False,4,468,0
7270_01,0,1,2,37.0,0,0.0,0.0,0.0,0.0,0.0,Hillie Garden,True,6,1170,0
7271_01,0,0,0,21.0,0,61.0,61.0,61.0,61.0,61.0,,False,6,1171,0
7273_01,0,0,0,36.0,0,207.0,207.0,207.0,207.0,207.0,Jaimer Pacerty,True,6,1183,1
7274_01,0,0,2,13.0,0,305.0,305.0,305.0,305.0,305.0,Loria Woodwinton,False,5,1506,0
7276_01,0,0,0,22.0,0,0.0,0.0,0.0,0.0,0.0,Bland Spentley,False,5,1507,0
7277_01,0,1,2,36.0,0,0.0,0.0,0.0,0.0,0.0,Neila Pittson,True,6,1184,1
7278_01,0,0,2,17.0,0,,,,,,Des Bryants,True,4,485,1
7279_01,1,1,0,38.0,0,0.0,0.0,0.0,0.0,0.0,Halsham Prombled,True,2,236,0
7280_01,2,0,2,34.0,0,5959.0,5959.0,5959.0,5959.0,5959.0,Pix Stike,False,5,1508,0
7283_01,2,2,2,20.0,0,0.0,0.0,0.0,0.0,0.0,Walls One,True,5,1509,0
7284_01,0,0,2,17.0,0,,,,,,Rayle Walterson,False,6,1174,0
7285_01,0,1,1,36.0,0,0.0,0.0,0.0,0.0,0.0,Francy Gainney,True,6,1185,1
7289_01,1,0,0,52.0,0,360.0,360.0,360.0,360.0,360.0,Naschab Purellliss,True,0,78,0
7290_01,1,1,0,32.0,0,0.0,0.0,0.0,0.0,0.0,Cheleon Bruthydre,True,3,227,0
7290_02,1,1,0,35.0,0,0.0,0.0,0.0,0.0,0.0,,True,3,227,0
7290_03,1,1,0,27.0,0,0.0,0.0,0.0,0.0,0.0,Atrino Bruthydre,True,3,227,0
7290_04,1,0,2,36.0,0,83.0,83.0,83.0,83.0,83.0,Altara Bruthydre,False,3,227,0
7290_05,1,0,2,36.0,0,31.0,31.0,31.0,31.0,31.0,Suhaino Bruthydre,False,3,227,0
7292_01,2,0,0,21.0,0,,,,,,Single Panad,False,3,220,1
7296_01,2,0,2,33.0,0,627.0,627.0,627.0,627.0,627.0,Pon Blane,False,3,228,0
7297_01,0,0,2,40.0,0,678.0,678.0,678.0,678.0,678.0,,False,6,1188,1
7298_01,0,2,2,24.0,0,185.0,185.0,185.0,185.0,185.0,Blanda Blangibson,True,5,1510,0
7300_01,0,0,2,35.0,0,0.0,0.0,0.0,0.0,0.0,Joana Emenez,True,6,1189,1
7301_01,2,1,2,29.0,0,0.0,0.0,0.0,0.0,0.0,Fres Facke,True,5,1511,0
7302_01,2,0,2,33.0,0,728.0,728.0,728.0,728.0,728.0,Rish Fle,False,4,486,1
7303_01,0,0,2,51.0,0,3.0,3.0,3.0,3.0,3.0,Lonnez Adavisons,False,4,487,1
7304_01,2,1,2,10.0,2,0.0,0.0,0.0,0.0,0.0,Jet Sinda,True,5,1512,0
7305_01,0,1,2,41.0,0,0.0,0.0,0.0,0.0,0.0,Kaye Strongers,True,6,1190,1
7306_01,0,0,0,26.0,0,1.0,1.0,1.0,1.0,1.0,Toniel Stroyledgez,True,4,471,0
7307_01,0,0,2,39.0,0,19.0,19.0,19.0,19.0,19.0,Velyne Hubbarton,False,5,1405,1
7309_01,2,0,2,14.0,0,738.0,738.0,738.0,738.0,738.0,Bases Kinad,False,5,1513,0
7310_01,2,2,2,28.0,0,1059.0,1059.0,1059.0,1059.0,1059.0,Toale Bette,False,3,229,0
7311_01,0,0,2,18.0,0,0.0,0.0,0.0,0.0,0.0,Winia Gordanieves,False,5,1514,0
7313_01,2,0,2,41.0,0,2754.0,2754.0,2754.0,2754.0,2754.0,Conth Kashe,False,3,231,0
7314_01,1,2,3,33.0,0,0.0,0.0,0.0,0.0,0.0,Aldun Venticable,True,2,237,0
7320_01,0,0,2,26.0,0,814.0,814.0,814.0,814.0,814.0,Tracia Fuentryoung,False,5,1517,0
7321_01,2,1,2,31.0,0,0.0,0.0,0.0,0.0,0.0,Otlios Kra,True,5,1518,0
7322_01,0,0,2,63.0,2,0.0,0.0,0.0,0.0,0.0,Tera Gardsondez,False,5,1408,1
7323_01,0,0,2,30.0,0,0.0,0.0,0.0,0.0,0.0,Terina Mcinton,False,5,1409,1
7324_01,1,0,2,27.0,0,15.0,15.0,15.0,15.0,15.0,Wezna Clugnobse,True,2,238,0
7326_01,0,0,2,47.0,0,2916.0,2916.0,2916.0,2916.0,2916.0,France Barbes,False,5,1519,0
7327_01,2,0,2,37.0,0,1413.0,1413.0,1413.0,1413.0,1413.0,Bler Brity,True,5,1520,0
7328_01,0,0,2,14.0,0,399.0,399.0,399.0,399.0,399.0,Agnesa Cainghannon,False,5,1410,1
7330_01,3,0,2,27.0,0,0.0,0.0,0.0,0.0,0.0,Nunkino Rimplighty,False,2,268,1
7331_01,2,0,2,61.0,0,1711.0,1711.0,1711.0,1711.0,1711.0,Mureah Nacke,False,3,232,0
7332_01,0,0,2,39.0,0,2.0,2.0,2.0,2.0,2.0,Violan Holliams,False,4,488,1
7334_01,0,0,2,22.0,0,0.0,0.0,0.0,0.0,0.0,Essara Schwardson,False,4,490,1
7336_01,3,0,2,30.0,0,2.0,2.0,2.0,2.0,2.0,Dianie Lambles,False,5,1411,1
7336_02,3,0,2,26.0,0,0.0,0.0,0.0,0.0,0.0,Tanley Leodger,False,5,1411,1
7337_01,1,0,2,25.0,0,0.0,0.0,0.0,0.0,0.0,Ranons Folkshbox,False,0,89,1
7338_01,2,0,2,42.0,0,1318.0,1318.0,1318.0,1318.0,1318.0,Jumars Colte,False,3,233,0
7339_01,1,0,3,33.0,0,0.0,0.0,0.0,0.0,0.0,Ainkard Fanseld,False,4,474,0
7340_01,1,0,2,60.0,0,0.0,0.0,0.0,0.0,0.0,Giedion Blanspe,False,4,475,0
7341_01,0,1,0,16.0,0,0.0,0.0,0.0,0.0,0.0,Brene Horners,True,6,1191,1
7342_01,0,0,2,50.0,0,0.0,0.0,0.0,0.0,0.0,Stevey Haynard,True,6,1178,0
7343_01,0,0,2,22.0,0,0.0,0.0,0.0,0.0,0.0,Tyle Mcbriddley,False,5,1412,1
7344_01,0,0,1,15.0,0,0.0,0.0,0.0,0.0,0.0,Ianya Powery,False,5,1413,1
7346_01,2,0,2,27.0,0,0.0,0.0,0.0,0.0,0.0,Wales Blan,False,4,476,0
7347_01,0,0,0,58.0,0,0.0,0.0,0.0,0.0,0.0,Neilda Bardsey,False,6,1179,0
7350_01,0,1,2,48.0,0,0.0,0.0,0.0,0.0,0.0,Stene Strongers,True,6,1192,1
7351_01,1,1,0,36.0,0,0.0,0.0,0.0,0.0,0.0,Sularon Loring,True,3,221,1
7353_01,1,0,2,60.0,0,0.0,0.0,0.0,0.0,0.0,Gorabba Openduave,False,2,269,1
7353_02,1,1,2,46.0,0,0.0,0.0,0.0,0.0,0.0,Sularon Openduave,True,2,269,1
7353_03,1,0,2,58.0,0,0.0,0.0,0.0,0.0,0.0,Auvam Openduave,True,8,30.549435004179188,2
7356_01,0,1,2,40.0,0,0.0,0.0,0.0,0.0,0.0,Eline Merkins,False,6,1181,0
7356_02,0,1,2,3.0,0,0.0,0.0,0.0,0.0,0.0,Herry Merkins,True,6,1181,0
7358_01,0,0,0,23.0,0,3.0,3.0,3.0,3.0,3.0,Len Mirez,False,5,1522,0
7359_01,0,0,1,21.0,0,0.0,0.0,0.0,0.0,0.0,Ellana Jenson,True,4,492,1
7360_01,0,1,0,29.0,0,0.0,0.0,0.0,0.0,0.0,Chery Joycerton,True,6,1194,1
7361_01,1,1,0,23.0,2,0.0,0.0,0.0,0.0,0.0,Gieba Rodwative,True,2,239,0
7361_02,1,1,0,41.0,0,0.0,0.0,0.0,0.0,0.0,Genubih Rodwative,True,2,239,0
7365_01,0,0,2,20.0,0,0.0,0.0,0.0,0.0,0.0,Ivanna Wilderssen,False,6,1183,0
7366_01,0,0,2,24.0,0,821.0,821.0,821.0,821.0,821.0,Garion Ayalazquez,False,6,1184,0
7367_01,2,0,2,21.0,0,2611.0,2611.0,2611.0,2611.0,2611.0,Lidex Letty,False,3,234,0
7367_02,2,0,2,55.0,0,1236.0,1236.0,1236.0,1236.0,1236.0,Melios Letty,False,5,1523,0
7370_01,0,0,2,21.0,0,0.0,0.0,0.0,0.0,0.0,Frandy Cartiz,False,5,1525,0
7371_01,0,1,0,42.0,0,0.0,0.0,0.0,0.0,0.0,Dandra Reyersendry,True,6,1185,0
7372_01,0,0,2,40.0,0,2.0,2.0,2.0,2.0,2.0,Leria Gallandez,False,5,1526,0
7374_01,2,1,2,30.0,0,0.0,0.0,0.0,0.0,0.0,Apple Cre,True,5,1527,0
7376_01,1,1,2,26.0,0,0.0,0.0,0.0,0.0,0.0,Neutrin Mirinanty,True,4,477,0
7377_01,0,1,1,43.0,0,0.0,0.0,0.0,0.0,0.0,Estine Steelerettt,False,6,1186,0
7379_01,0,0,2,20.0,0,9.0,9.0,9.0,9.0,9.0,Annard Bryants,False,5,1416,1
7385_01,0,0,1,19.0,0,40.0,40.0,40.0,40.0,40.0,Coracy Reyerson,False,5,1417,1
7387_01,1,0,2,40.0,0,0.0,0.0,0.0,0.0,0.0,Okulas Blercat,True,2,240,0
7388_01,0,1,1,17.0,0,0.0,0.0,0.0,0.0,0.0,Sterry Mclardson,True,6,1198,1
7390_01,0,0,2,62.0,0,240.0,240.0,240.0,240.0,240.0,Isa Wiggs,False,6,1190,0
7391_01,0,1,2,32.0,0,0.0,0.0,0.0,0.0,0.0,Joycey Coffmaney,False,6,1191,0
7392_01,0,1,2,37.0,0,0.0,0.0,0.0,0.0,0.0,Floyde Holton,False,6,1192,0
7393_01,0,0,3,40.0,0,0.0,0.0,0.0,0.0,0.0,Coracy Barks,False,4,478,0
7394_01,0,0,0,25.0,0,0.0,0.0,0.0,0.0,0.0,Iree Strongers,False,6,1193,0
7395_01,1,1,0,17.0,0,0.0,0.0,0.0,0.0,0.0,Schelik Suasharic,True,1,277,1
7395_02,1,1,2,46.0,0,0.0,0.0,0.0,0.0,0.0,Scellus Suasharic,True,1,277,1
7395_03,1,0,2,38.0,0,4.0,4.0,4.0,4.0,4.0,Algeno Suasharic,False,1,277,1
7395_04,1,0,0,43.0,1,0.0,0.0,0.0,0.0,0.0,Beten Suasharic,False,1,277,1
7396_01,1,0,0,28.0,0,6.0,6.0,6.0,6.0,6.0,Zibah Queldry,True,2,271,1
7396_02,1,1,2,31.0,1,0.0,0.0,0.0,0.0,0.0,Muontak Ingent,True,2,271,1
7396_03,1,1,1,35.0,0,0.0,0.0,0.0,0.0,0.0,Elerops Monsintic,True,2,271,1
7398_01,0,0,2,19.0,2,105.0,105.0,105.0,105.0,105.0,Jonaye Stephend,True,5,1531,0
7399_01,0,0,2,24.0,0,0.0,0.0,0.0,0.0,0.0,Sanda Casonston,False,5,1418,1
7401_01,2,2,0,20.0,0,0.0,0.0,0.0,0.0,0.0,Diles Merte,False,4,479,0
7402_01,1,2,2,16.0,0,0.0,0.0,0.0,0.0,0.0,Wimpha Stioutody,True,2,272,1
7402_02,1,1,0,45.0,0,0.0,0.0,0.0,0.0,0.0,Mesarid Stioutody,True,2,272,1
7403_01,0,0,2,19.0,0,294.0,294.0,294.0,294.0,294.0,Charly Gibbsonton,False,6,1194,0
7405_01,0,0,2,23.0,0,0.0,0.0,0.0,0.0,0.0,Hellia Steeletters,True,5,1419,1
7406_01,0,0,2,19.0,0,0.0,0.0,0.0,0.0,0.0,Tarah Balley,False,6,1195,0
7408_01,2,0,2,32.0,0,193.0,193.0,193.0,193.0,193.0,Plat Katte,False,5,1420,1
7410_01,0,0,2,41.0,0,85.0,85.0,85.0,85.0,85.0,Jaimer Cartz,True,6,1201,1
7411_01,0,0,2,30.0,0,1110.0,1110.0,1110.0,1110.0,1110.0,Racy Bakericks,False,5,1533,0
7416_01,1,0,0,41.0,2,0.0,0.0,0.0,0.0,0.0,Astrah Burcaling,False,1,278,1
7418_01,2,0,2,7.0,0,0.0,0.0,0.0,0.0,0.0,Apench Ses,True,5,1534,0
7419_01,0,0,3,39.0,0,1.0,1.0,1.0,1.0,1.0,Race Bardson,True,6,1197,0
7419_02,0,0,2,47.0,0,0.0,0.0,0.0,0.0,0.0,Lerion Bardson,True,5,1535,0
7422_01,0,0,2,21.0,0,550.0,550.0,550.0,550.0,550.0,Shery Lardsonald,False,6,1204,1
7425_01,0,1,2,29.0,0,0.0,0.0,0.0,0.0,0.0,Milyla Balderts,True,6,1200,0
7425_02,0,0,2,19.0,0,879.0,879.0,879.0,879.0,879.0,Willip Balderts,False,6,1200,0
7427_01,2,2,2,50.0,0,0.0,0.0,0.0,0.0,0.0,Rafox Banie,True,5,1423,1
7428_01,1,0,2,28.0,0,0.0,0.0,0.0,0.0,0.0,Iononus Fulazy,False,0,79,0
7429_01,2,0,2,38.0,0,1126.0,1126.0,1126.0,1126.0,1126.0,Cuses Pread,False,8,30.549435004179188,2
7430_01,0,0,1,24.0,0,549.0,549.0,549.0,549.0,549.0,Isa Vantonson,False,6,1205,1
7431_01,1,0,0,31.0,0,,,,,,Altanin Barmant,False,0,90,1
7432_01,1,1,2,38.0,0,0.0,0.0,0.0,0.0,0.0,Ainkard Amonysidle,True,4,481,0
7435_01,1,1,0,26.0,0,0.0,0.0,0.0,0.0,0.0,Arid Couresteer,True,1,244,0
7436_01,0,2,2,28.0,0,0.0,0.0,0.0,0.0,0.0,Letty Meyersones,False,6,1202,0
7437_01,1,1,0,45.0,0,0.0,0.0,0.0,0.0,0.0,Mesatan Disgul,True,1,279,1
7437_02,1,1,2,47.0,0,0.0,0.0,0.0,0.0,0.0,Kraban Disgul,True,1,279,1
7437_03,1,1,2,60.0,0,0.0,0.0,0.0,0.0,0.0,Sadalm Clumshangs,True,1,279,1
7438_01,0,0,0,42.0,0,0.0,0.0,0.0,0.0,0.0,Gaylah Hanner,True,4,483,0
7442_01,0,0,2,43.0,0,20.0,20.0,20.0,20.0,20.0,Antony Morrencis,False,4,495,1
7442_02,0,1,1,17.0,0,0.0,0.0,0.0,0.0,0.0,Franda Morrencis,False,8,30.549435004179188,2
7444_01,0,1,2,17.0,0,0.0,0.0,0.0,0.0,0.0,Kenny Thorney,False,6,1203,0
7445_01,0,1,2,20.0,0,0.0,0.0,0.0,0.0,0.0,Coreen Hoppers,False,6,1208,1
7446_01,0,0,2,18.0,0,960.0,960.0,960.0,960.0,960.0,Mamina Hopez,False,6,1204,0
7447_01,2,0,2,24.0,0,,,,,,Chees Oncy,False,5,1539,0
7448_01,0,0,0,25.0,0,244.0,244.0,244.0,244.0,244.0,Line Bradlerson,False,5,1540,0
7449_01,0,0,1,20.0,0,120.0,120.0,120.0,120.0,120.0,Loresa Bakericks,False,5,1541,0
7450_01,0,0,2,23.0,0,509.0,509.0,509.0,509.0,509.0,Armene Sykess,False,6,1205,0
7452_01,1,1,2,48.0,0,0.0,0.0,0.0,0.0,0.0,Dyonon Sloweber,True,1,281,1
7452_02,1,0,0,26.0,0,286.0,286.0,286.0,286.0,286.0,Mirfark Sloweber,True,1,281,1
7452_03,1,1,0,36.0,0,0.0,0.0,0.0,0.0,0.0,Aino Sloweber,True,1,281,1
7453_01,1,1,0,27.0,0,0.0,0.0,0.0,0.0,0.0,Alarkab Aneter,True,2,275,1
7455_01,1,0,0,41.0,0,0.0,0.0,0.0,0.0,0.0,Neshath Slavested,True,0,80,0
7456_01,0,1,2,21.0,0,0.0,0.0,0.0,0.0,0.0,Yvetta Whitez,True,6,1210,1
7457_01,2,0,2,71.0,0,1243.0,1243.0,1243.0,1243.0,1243.0,Seat Fine,False,4,496,1
7458_01,0,1,2,64.0,0,0.0,0.0,0.0,0.0,0.0,Fayey Vincenton,False,6,1211,1
7459_01,1,0,2,33.0,0,0.0,0.0,0.0,0.0,0.0,Menkin Dratembid,False,1,282,1
7460_01,0,0,0,24.0,0,786.0,786.0,786.0,786.0,786.0,Leria Haydenez,True,5,1543,0
7461_01,1,1,2,35.0,0,0.0,0.0,0.0,0.0,0.0,Zavior Plaricit,True,3,223,1
7462_01,0,1,1,13.0,0,0.0,0.0,0.0,0.0,0.0,Hilia Mckinn,True,6,1206,0
7464_01,0,1,2,11.0,0,0.0,0.0,0.0,0.0,0.0,Lynnie Hickett,True,6,1207,0
7472_01,2,1,2,27.0,0,0.0,0.0,0.0,0.0,0.0,,True,5,1426,1
7475_01,2,1,2,43.0,0,0.0,0.0,0.0,0.0,0.0,Pros Leste,True,5,1545,0
7475_02,2,1,2,36.0,0,0.0,0.0,0.0,0.0,0.0,Lies Leste,True,5,1545,0
7477_01,0,0,1,22.0,0,27.0,27.0,27.0,27.0,27.0,Jimmya Fielson,False,5,1546,0
7478_01,1,0,3,56.0,0,0.0,0.0,0.0,0.0,0.0,Minchib Porkilte,True,2,276,1
7479_01,2,1,2,34.0,0,0.0,0.0,0.0,0.0,0.0,Muffs Berte,True,5,1429,1
7481_01,0,0,2,46.0,0,0.0,0.0,0.0,0.0,0.0,Darlie Chanash,False,6,1215,1
7483_01,2,0,1,43.0,0,244.0,244.0,244.0,244.0,244.0,Wille Winie,True,4,485,0
7484_01,0,0,0,25.0,0,0.0,0.0,0.0,0.0,0.0,Coracy Rivanseney,True,6,1209,0
7485_01,1,0,2,26.0,0,36.0,36.0,36.0,36.0,36.0,Betenif Cousel,False,8,30.549435004179188,2
7486_01,0,0,0,14.0,0,0.0,0.0,0.0,0.0,0.0,Katen Vandez,False,6,1210,0
7487_01,0,0,2,63.0,0,174.0,174.0,174.0,174.0,174.0,Jeanie Sellahaney,True,6,1216,1
7488_01,2,0,2,29.0,0,558.0,558.0,558.0,558.0,558.0,Pold Kidne,False,4,486,0
7488_02,2,1,1,45.0,2,0.0,0.0,0.0,0.0,0.0,Clues Kidne,True,4,486,0
7490_01,0,1,2,15.0,0,0.0,0.0,0.0,0.0,0.0,Grette Garrincent,True,6,1217,1
7492_01,2,0,2,19.0,0,193.0,193.0,193.0,193.0,193.0,Bleda Bun,True,3,224,1
7494_01,0,0,2,53.0,0,2.0,2.0,2.0,2.0,2.0,Lynnon Sellahaney,False,4,487,0
7495_01,2,0,2,45.0,0,2.0,2.0,2.0,2.0,2.0,Weres Ropie,False,5,1431,1
7496_01,1,0,0,41.0,0,0.0,0.0,0.0,0.0,0.0,Asellan Fuelisent,True,2,278,1
7498_01,2,0,2,68.0,1,523.0,523.0,523.0,523.0,523.0,Otlios Cola,False,5,1550,0
7498_02,2,1,2,5.0,0,0.0,0.0,0.0,0.0,0.0,Bonutz Cola,True,5,1550,0
7498_03,2,0,2,27.0,1,30.0,30.0,30.0,30.0,30.0,Beals Cola,True,5,1550,0
7499_01,0,0,0,20.0,0,30.0,30.0,30.0,30.0,30.0,Enrie Hayder,True,5,1551,0
7500_01,3,0,2,54.0,1,1770.0,1770.0,1770.0,1770.0,1770.0,Swafox Swin,False,5,1432,1
7501_01,0,0,2,18.0,0,0.0,0.0,0.0,0.0,0.0,Henryn Burchard,False,5,1433,1
7502_01,1,0,0,45.0,0,66.0,66.0,66.0,66.0,66.0,Gatrin Clutolded,True,2,241,0
7503_01,1,1,2,26.0,0,0.0,0.0,0.0,0.0,0.0,Achira Capplid,True,1,283,1
7503_02,1,0,2,37.0,0,1577.0,1577.0,1577.0,1577.0,1577.0,Dabi Capplid,True,1,283,1
7504_01,0,0,2,30.0,0,0.0,0.0,0.0,0.0,0.0,,False,5,1552,0
7505_01,2,0,2,51.0,1,511.0,511.0,511.0,511.0,511.0,Ste Fone,False,5,1553,0
7505_02,2,1,2,3.0,0,0.0,0.0,0.0,0.0,0.0,Hone Fone,True,5,1553,0
7505_03,2,1,2,3.0,0,0.0,0.0,0.0,0.0,0.0,Monkle Fone,True,5,1553,0
